"master_d","s.no","article","paper_co","page","readersh","v7","area","length","breadth","type","position","positio2","category","topic","brand","areacode","city","nppr","dow","pprcity","pprdow","citydow","all3var","v7recode","pagetype","ReaderShClass"
1.00943,56,"3",12,"21",50,2,165,15,11,3,12,0,15,0,"PULLU",3,1,1,2,1,2,2,2,2,2,"High"
1.00944,57,"4",12,"21",50,1,342,18.4932420089069,18.4932420089069,1,16,18,0,2,"",4,1,1,2,1,2,2,2,1,2,"High"
1.00945,58,"5",12,"21",90,2,165,15,11,3,11,0,15,0,"KUTTRAM",3,1,1,2,1,2,2,2,2,2,"High"
1.00946,59,"6",12,"21",40,2,437,27,16.2,3,13,0,15,0,"SAGUNI",4,1,1,2,1,2,2,2,2,2,"Low"
1.00947,60,"7",12,"21",80,2,55,5,11,3,13,0,15,0,"NAAN E",1,1,1,2,1,2,2,2,2,2,"High"
1.00948,61,"8",12,"21",50,2,396,18,22,3,17,14,15,0,"NANGAM PRAI",4,1,1,2,1,2,2,2,2,2,"High"
1.00949,62,"1",12,"22",60,2,110,10,11,3,1,0,15,0,"VALAKU YEN 18/9",2,1,1,2,1,2,2,2,2,1,"High"
1.0095,63,"2",12,"22",100,2,165,15,11,3,3,0,15,0,"AMMAWIN KAI PEASI",3,1,1,2,1,2,2,2,2,1,"High"
1.00951,64,"3",12,"22",90,2,400,25,16,3,2,8,15,0,"KURUMBU KARA PASANGA",4,1,1,2,1,2,2,2,2,1,"High"
1.00952,65,"4",12,"22",100,2,77,7,11,3,7,0,15,0,"BILLA 2",2,1,1,2,1,2,2,2,2,1,"High"
1.00953,66,"5",12,"22",20,2,77,7,11,3,4,0,15,0,"ENNAI POL ORUVAN",2,1,1,2,1,2,2,2,2,1,"Low"
1.00954,67,"6",12,"22",10,2,396,18,22,3,7,4,15,0,"THADINEAN",4,1,1,2,1,2,2,2,2,1,"Low"
1.00955,68,"7",12,"22",10,2,400,25,16,3,18,5,15,0,"I",4,1,1,2,1,2,2,2,2,2,"Low"
1.00956,69,"1",12,"39",100,1,76,9.5,8,1,10,0,0,5,"",2,1,1,2,1,2,2,2,1,2,"High"
1.00957,70,"2",12,"39",100,1,56,7,8,1,10,0,0,5,"",1,1,1,2,1,2,2,2,1,2,"High"
1.00958,71,"3",12,"39",90,1,56,7,8,1,12,0,0,5,"",1,1,1,2,1,2,2,2,1,2,"High"
1.00959,72,"4",12,"39",90,1,40,5,8,1,12,0,0,5,"",1,1,1,2,1,2,2,2,1,2,"High"
1.0096,73,"5",12,"39",100,1,168,21,8,3,11,0,0,5,"",3,1,1,2,1,2,2,2,1,2,"High"
1.00961,74,"6,7",12,"39",100,1,427,20.6639783197718,20.6639783197718,3,16,18,0,5,"",4,1,1,2,1,2,2,2,1,2,"High"
1.00962,75,"8",12,"39",90,1,64,7.8,8.2,1,18,0,0,5,"",2,1,1,2,1,2,2,2,1,2,"High"
1.00963,76,"9",12,"39",90,1,256,20.5,12.5,3,16,0,0,6,"",4,1,1,2,1,2,2,2,1,2,"High"
1.00967,80,"1",12,"40",100,1,125,10,12.5,3,1,0,0,1,"",3,1,1,2,1,2,2,2,1,1,"High"
1.00968,81,"2",12,"40",90,1,188,15,12.5,3,1,0,0,1,"",3,1,1,2,1,2,2,2,1,1,"High"
1.00969,82,"3",12,"40",100,1,188,15,12.5,3,3,0,0,10,"",3,1,1,2,1,2,2,2,1,1,"High"
1.0097,83,"4",12,"40",90,1,417,20.4205778566621,20.4205778566621,3,4,7,0,5,"",4,1,1,2,1,2,2,2,1,1,"High"
1.00971,84,"5",12,"40",90,2,40,5,8,1,9,0,14,0,"KUMARAN ITI",1,1,1,2,1,2,2,2,2,1,"High"
1.00972,85,"6",12,"40",90,2,41,5,8.2,2,4,0,43,0,"CHENNAI MATRIMONY",1,1,1,2,1,2,2,2,2,1,"High"
1.00973,86,"7",12,"40",90,2,56,7,8,3,9,0,14,0,"AMIRTHA INTERNATIONAL HOTEL MANAGEMENT",1,1,1,2,1,2,2,2,2,1,"High"
1.00992,14,"1",22,"2",14.28571429,1,76,8,9.5,1,1,0,0,5,"",2,3,2,1,6,3,5,11,1,1,"Low"
1.00993,15,"2",22,"2",57.14285714,1,168,8,21,3,3,0,0,5,"",3,3,2,1,6,3,5,11,1,1,"High"
1.00996,18,"5",22,"2",14.28571429,1,182,16.5,11,3,7,0,0,5,"",3,3,2,1,6,3,5,11,1,1,"Low"
1.00997,19,"6",22,"2",71.42857143,1,215,16.5,13,1,9,0,0,13,"",4,3,2,1,6,3,5,11,1,1,"High"
1.00998,20,"7",22,"2",71.42857143,1,250,25,10,3,9,0,0,5,"",4,3,2,1,6,3,5,11,1,1,"High"
1.00999,21,"8",22,"2",100,1,326,21,15.5,3,8,0,0,2,"",4,3,2,1,6,3,5,11,1,1,"High"
1.01,22,"9",22,"2",57.14285714,3,188,8,23.5,1,4,0,0,0,"",3,3,2,1,6,3,5,11,3,1,"High"
1.01032,54,"1",22,"12",100,1,471,32.5,14.5,3,7,0,0,10,"",4,3,2,1,6,3,5,11,1,1,"High"
1.01033,55,"2",22,"12",71.42857143,1,131,12.5,10.5,3,3,0,0,5,"",3,3,2,1,6,3,5,11,1,1,"High"
1.01034,56,"3",22,"12",42.85714286,2,813,32.5,25,3,8,0,2,0,"  HONDA",4,3,2,1,6,3,5,11,2,1,"Low"
1.01035,57,"4",22,"12",57.14285714,1,84,8,10.5,1,9,0,0,8,"",2,3,2,1,6,3,5,11,1,1,"High"
1.01036,58,"5",22,"12",57.14285714,2,131,12.5,10.5,3,6,0,16,0,"NUTRI SLIM",3,3,2,1,6,3,5,11,2,1,"High"
1.01044,66,"1",22,"16",100,1,276,12,23,3,1,0,0,15,"",4,3,2,1,6,3,5,11,1,1,"High"
1.01045,67,"2",22,"16",50,2,240,20,12,3,2,0,4,0,"",4,3,2,1,6,3,5,11,2,1,"High"
1.01046,68,"3",22,"16",33.33333333,2,165,11,15,3,2,0,15,0,"",3,3,2,1,6,3,5,11,2,1,"Low"
1.01048,70,"5",22,"16",83.33333333,1,230,20,11.5,3,7,0,0,5,"",4,3,2,1,6,3,5,11,1,1,"High"
1.01049,71,"6",22,"16",83.33333333,1,121,11,11,3,9,0,0,5,"",3,3,2,1,6,3,5,11,1,1,"High"
1.0105,72,"7",22,"16",66.66666667,3,110,10,11,3,6,0,0,0,"",2,3,2,1,6,3,5,11,3,1,"High"
1.01051,73,"8",22,"16",16.66666667,2,121,11,11,3,6,0,15,0,"",3,3,2,1,6,3,5,11,2,1,"Low"
1.01066,15,"1",23,"2",8.333333333,1,160,8,20,1,1,0,0,8,"",3,3,3,1,9,5,5,17,1,1,"Low"
1.01067,16,"2",23,"2",50,1,282,24.5,11.5,1,7,0,0,5,"",4,3,3,1,9,5,5,17,1,1,"High"
1.01068,17,"3",23,"2",25,1,257,24.5,10.5,1,9,0,0,5,"",4,3,3,1,9,5,5,17,1,1,"Low"
1.01069,18,"4",23,"2",33.33333333,1,228,32.5,7,1,9,0,0,5,"",4,3,3,1,9,5,5,17,1,1,"Low"
1.0107,19,"5",23,"2",8.333333333,1,168,21,8,1,8,0,0,13,"",3,3,3,1,9,5,5,17,1,1,"Low"
1.01071,20,"6",23,"2",50,1,342,18.4932420089069,18.4932420089069,1,8,0,0,5,"",4,3,3,1,9,5,5,17,1,1,"High"
1.01087,36,"2",23,"4",18.18181818,1,100,8,12.5,1,3,0,0,5,"",2,3,3,1,9,5,5,17,1,1,"Low"
1.01088,37,"3",23,"4",18.18181818,1,88,8,11,2,3,0,0,11,"",2,3,3,1,9,5,5,17,1,1,"Low"
1.0109,39,"5",23,"4",72.72727273,1,325,25,13,2,7,0,0,11,"",4,3,3,1,9,5,5,17,1,1,"High"
1.01093,42,"8",23,"4",27.27272727,1,92,8,11.5,2,6,0,0,11,"",2,3,3,1,9,5,5,17,1,1,"Low"
1.01117,66,"1",23,"20",18.18181818,2,280,20,14,3,1,0,2,0,"TVS STAR CITY",4,3,3,1,9,5,5,17,2,1,"Low"
1.01118,67,"2",23,"20",18.18181818,2,280,20,14,3,9,0,1,0,"FORD",4,3,3,1,9,5,5,17,2,1,"Low"
1.01119,68,"3",23,"20",36.36363636,2,480,24,20,3,8,0,1,0,"MARUTI SUZUKI",4,3,3,1,9,5,5,17,2,1,"Low"
1.0112,69,"4",23,"20",63.63636364,1,82,9.05538513813742,9.05538513813742,1,4,0,0,2,"",2,3,3,1,9,5,5,17,1,1,"High"
1.01123,72,"7",23,"20",45.45454545,1,84,8,10.5,1,6,0,0,8,"",2,3,3,1,9,5,5,17,1,1,"Low"
1.01124,73,"8",23,"20",27.27272727,1,68,8,8.5,1,5,0,0,8,"",2,3,3,1,9,5,5,17,1,1,"Low"
1.01135,11,"2",24,"2",100,1,144,12,12,3,3,0,0,5,"",3,3,1,1,3,1,5,5,1,1,"High"
1.01136,12,"3",24,"2",60,1,54,12,4.5,1,3,0,0,1,"",1,3,1,1,3,1,5,5,1,1,"High"
1.01138,14,"5",24,"2",60,1,165,12.8452325786651,12.8452325786651,1,9,0,0,1,"",3,3,1,1,3,1,5,5,1,1,"High"
1.01157,33,"1",24,"4",40,1,260,8,32.5,1,1,0,0,9,"",4,3,1,1,3,1,5,5,1,1,"Low"
1.01158,34,"2",24,"4",40,1,219,12.5,17.5,3,2,0,0,15,"",4,3,1,1,3,1,5,5,1,1,"Low"
1.0116,36,"4",24,"4",20,1,366,17,21.5,3,7,0,0,5,"",4,3,1,1,3,1,5,5,1,1,"Low"
1.01162,38,"6",24,"4",80,1,176,8,22,3,8,0,0,14,"",3,3,1,1,3,1,5,5,1,1,"High"
1.01185,61,"1",24,"16",100,1,266,16.3095064303001,16.3095064303001,3,1,0,0,5,"4",4,3,1,1,3,1,5,5,1,1,"High"
1.01186,62,"2",24,"16",20,1,100,8,12.5,1,3,0,0,5,"",2,3,1,1,3,1,5,5,1,1,"Low"
1.01187,63,"3",24,"16",40,2,650,32.5,20,3,8,0,1,0,"HONDA",4,3,1,1,3,1,5,5,2,1,"Low"
1.01188,64,"4",24,"16",20,1,209,14.456832294801,14.456832294801,1,7,0,0,5,"",4,3,1,1,3,1,5,5,1,1,"Low"
1.01189,65,"5",24,"16",40,2,320,20,16,3,9,0,2,0,"YAMAHA",4,3,1,1,3,1,5,5,2,1,"Low"
1.01203,79,"1",24,"24",60,1,132,16.5,8,1,1,0,0,2,"",3,3,1,1,3,1,5,5,1,1,"High"
1.01205,81,"3",24,"24",20,2,132,11,12,3,3,0,15,0,"",3,3,1,1,3,1,5,5,2,1,"Low"
1.01207,83,"5",24,"24",20,2,110,11,10,3,9,0,15,0,"",2,3,1,1,3,1,5,5,2,1,"Low"
1.01208,84,"6",24,"24",20,2,165,11,15,3,8,0,15,0,"",3,3,1,1,3,1,5,5,2,1,"Low"
1.01209,85,"7",24,"24",40,2,400,16,25,3,4,0,17,0,"KONGU UNIVERSAL EMU FARMS",4,3,1,1,3,1,5,5,2,1,"Low"
1.01212,1,"1",25,"1",33.33333333,1,215,13,16.5,3,10,0,0,5,"",4,2,2,1,5,3,3,9,1,2,"Low"
1.01213,2,"2",25,"1",66.66666667,1,313,17.6918060129541,17.6918060129541,1,10,13,0,1,"",4,2,2,1,5,3,3,9,1,2,"High"
1.01219,8,"8",25,"1",33.33333333,2,20,5,4,3,13,0,6,0,"WELLTEXX",1,2,2,1,5,3,3,9,2,2,"Low"
1.0122,9,"1",25,"2",66.66666667,1,100,8,12.5,3,7,0,0,15,"",2,2,2,1,5,3,3,9,1,1,"High"
1.01222,11,"3",25,"2",33.33333333,1,200,16,12.5,1,7,0,0,5,"",3,2,2,1,5,3,3,9,1,1,"Low"
1.01226,15,"1",25,"3",66.66666667,1,410,20.2484567313166,20.2484567313166,3,12,11,0,5,"",4,2,2,1,5,3,3,9,1,2,"High"
1.01227,16,"2",25,"3",33.33333333,1,99,6,16.5,1,11,0,0,2,"",2,2,2,1,5,3,3,9,1,2,"Low"
1.01237,26,"2",25,"4",100,1,243,15,16.2,1,4,0,0,5,"",4,2,2,1,5,3,3,9,1,1,"High"
1.01277,66,"3",25,"7",66.66666667,1,181,14.5,12.5,3,17,0,0,2,"",3,2,2,1,5,3,3,9,1,2,"High"
1.0128,69,"6,7",25,"7",33.33333333,1,285,13.7,20.8,1,18,15,0,1,"",4,2,2,1,5,3,3,9,1,2,"Low"
1.01284,73,"1",25,"13",100,1,256,20.5,12.5,3,10,16,0,5,"",4,2,2,1,5,3,3,9,1,2,"High"
1.0129,79,"1",25,"16",33.33333333,1,173,10.5,16.5,3,4,0,0,1,"",3,2,2,1,5,3,3,9,1,1,"Low"
1.01291,80,"2",25,"16",66.66666667,1,116,14.5,8,3,1,0,0,15,"",2,2,2,1,5,3,3,9,1,1,"High"
1.013,2,"2",26,"1",0,1,226,13.7,16.5,3,16,13,0,8,"",4,2,3,1,8,5,3,15,1,2,"Low"
1.01301,3,"3",26,"1",0,1,163,12.7671453348037,12.7671453348037,3,15,0,0,5,"",3,2,3,1,8,5,3,15,1,2,"Low"
1.01302,4,"4",26,"1",0,1,196,11.9,16.5,3,12,0,0,5,"",3,2,3,1,8,5,3,15,1,2,"Low"
1.01303,5,"5",26,"1",0,2,146,12,12.2,3,15,0,14,0,"EXCEL ENGINEERING COLLEGE",3,2,3,1,8,5,3,15,2,2,"Low"
1.01304,6,"6",26,"1",0,2,19,5,3.8,3,18,0,5,0,"IIFL",1,2,3,1,8,5,3,15,2,2,"Low"
1.01305,7,"7",26,"1",0,1,248,15,16.5,3,11,0,0,8,"",4,2,3,1,8,5,3,15,1,2,"Low"
1.01306,8,"8",26,"1",0,3,198,12,16.5,1,14,0,0,0,"",3,2,3,1,8,5,3,15,3,2,"Low"
1.01372,1,"1",27,"1",40,1,456,21.3541565040626,21.3541565040626,3,16,13,0,1,"",4,2,1,1,2,1,3,3,1,2,"Low"
1.01373,2,"2",27,"1",40,2,47,6,7.9,3,13,0,3,0,"MUTHOOT FINANCE",1,2,1,1,2,1,3,3,2,2,"Low"
1.01374,3,"3",27,"1",20,2,40,5,8,3,10,0,6,0,"WELL TEXX",1,2,1,1,2,1,3,3,2,2,"Low"
1.01386,15,"3",27,"2",40,1,64,7.5,8.5,1,4,0,0,5,"",2,2,1,1,2,1,3,3,1,1,"Low"
1.01387,16,"4",27,"2",40,2,112,7,16,3,6,0,20,0,"ABI POLY CLINIC",2,2,1,1,2,1,3,3,2,1,"Low"
1.01388,17,"5",27,"2",20,1,29,7,4.2,1,7,0,0,5,"",1,2,1,1,2,1,3,3,1,1,"Low"
1.01397,26,"2",27,"3",60,2,389,16.2,24,3,16,13,2,0,"TVS",4,2,1,1,2,1,3,3,2,2,"High"
1.01398,27,"3",27,"3",40,2,384,16,24,3,18,15,1,0,"CHEVROLET",4,2,1,1,2,1,3,3,2,2,"Low"
1.01404,33,"1",27,"4",60,1,131,10.5,12.5,3,7,0,0,15,"",3,2,1,1,2,1,3,3,1,1,"High"
1.01405,34,"2",27,"4",40,1,264,33,8,2,1,3,0,5,"",4,2,1,1,2,1,3,3,1,1,"Low"
1.01407,36,"4",27,"4",20,1,24,3,8,3,2,0,0,15,"",1,2,1,1,2,1,3,3,1,1,"Low"
1.01416,45,"2",27,"7",80,1,203,14.247806848775,14.247806848775,1,16,13,0,8,"",3,2,1,1,2,1,3,3,1,2,"High"
1.01417,46,"3",27,"7",40,1,320,17.8885438199983,17.8885438199983,1,12,0,0,1,"",4,2,1,1,2,1,3,3,1,2,"Low"
1.01425,54,"1",27,"13",100,2,80,8,10,3,10,0,9,0,"NO NAME",2,2,1,1,2,1,3,3,2,2,"High"
1.01426,55,"2",27,"13",40,2,120,12,10,3,10,0,14,0,"GLOBAL INSTITUTE OF HOTEL MGT",2,2,1,1,2,1,3,3,2,2,"Low"
1.01436,65,"1",27,"16",60,1,52,6.3,8.2,1,1,0,0,5,"",1,2,1,1,2,1,3,3,1,1,"High"
1.01437,66,"2",27,"16",60,1,29,7.3,4,1,1,0,0,5,"",1,2,1,1,2,1,3,3,1,1,"High"
1.01453,82,"1",27,"29",40,1,163,13,12.5,3,10,0,0,0,"",3,2,1,1,2,1,3,3,1,2,"Low"
1.01454,83,"2",27,"29",60,1,184,14.7,12.5,1,12,0,0,0,"",3,2,1,1,2,1,3,3,1,2,"High"
1.01455,84,"3",27,"29",20,2,368,23,16,3,11,17,43,0,"MARRIAGE",4,2,1,1,2,1,3,3,2,2,"Low"
1.01461,2,"2",28,"1",45.45454545,1,477,21.8403296678416,21.8403296678416,3,16,13,0,1,"",4,1,2,1,4,3,1,7,1,2,"Low"
1.01462,3,"3",28,"1",18.18181818,1,148,12.4,11.9,3,10,0,0,15,"",3,1,2,1,4,3,1,7,1,2,"Low"
1.01463,4,"4",28,"1",45.45454545,1,288,14,20.6,3,12,0,0,1,"",4,1,2,1,4,3,1,7,1,2,"Low"
1.01464,5,"5",28,"1",54.54545455,1,62,15,4.1,1,18,0,0,5,"",2,1,2,1,4,3,1,7,1,2,"High"
1.01465,6,"6",28,"1",72.72727273,2,96,12,8,3,15,0,11,0,"POORVIKA",2,1,2,1,4,3,1,7,2,2,"High"
1.01466,7,"7",28,"1",36.36363636,1,228,11,20.7,3,11,17,0,5,"",4,1,2,1,4,3,1,7,1,2,"Low"
1.01467,8,"8",28,"1",54.54545455,2,122,10.2,12,3,14,0,7,0,"NISARGALAYA",3,1,2,1,4,3,1,7,2,2,"High"
1.01468,9,"1",28,"2",40,3,10,2.7,3.7,1,1,0,0,0,"",1,1,2,1,4,3,1,7,3,1,"Low"
1.01469,10,"2",28,"2",20,3,24,6,4,1,1,0,0,0,"",1,1,2,1,4,3,1,7,3,1,"Low"
1.0147,11,"3",28,"2",10,3,128,33.7,3.8,3,1,2,0,0,"",3,1,2,1,4,3,1,7,3,1,"Low"
1.01471,12,"4",28,"2",60,3,17,4.4,3.8,1,9,0,0,0,"",1,1,2,1,4,3,1,7,3,1,"High"
1.01472,13,"5",28,"2",30,3,141,37.2,3.8,3,9,8,0,0,"",3,1,2,1,4,3,1,7,3,1,"Low"
1.01473,14,"6",28,"2",50,1,173,23.1,7.5,1,4,0,0,8,"",3,1,2,1,4,3,1,7,1,1,"High"
1.01474,15,"7",28,"2",40,1,74,9.1,8.1,1,5,0,0,2,"",2,1,2,1,4,3,1,7,1,1,"Low"
1.01475,16,"1",28,"3",50,1,816,25.1,32.5,3,10,13,0,2,"",4,1,2,1,4,3,1,7,1,2,"High"
1.01476,17,"2",28,"3",20,1,240,15,16,3,12,0,0,5,"",4,1,2,1,4,3,1,7,1,2,"Low"
1.01477,18,"3",28,"3",60,1,66,14.6,4.5,1,18,0,0,13,"",2,1,2,1,4,3,1,7,1,2,"High"
1.01478,19,"4",28,"3",30,1,180,15,12,3,15,0,0,5,"",3,1,2,1,4,3,1,7,1,2,"Low"
1.01479,20,"5",28,"3",50,1,85,10.2,8.3,1,11,0,0,13,"",2,1,2,1,4,3,1,7,1,2,"High"
1.0148,21,"6",28,"3",50,2,243,10,24.3,3,17,14,7,0,"KUNGUMAN",4,1,2,1,4,3,1,7,2,2,"High"
1.01481,22,"1",28,"4",40,1,89,11.4,7.8,1,1,0,0,5,"",2,1,2,1,4,3,1,7,1,1,"Low"
1.01482,23,"2",28,"4",40,1,98,12.5,7.8,1,1,0,0,5,"",2,1,2,1,4,3,1,7,1,1,"Low"
1.01483,24,"3",28,"4",10,1,220,8.8,25,3,7,4,0,5,"",4,1,2,1,4,3,1,7,1,1,"Low"
1.01484,25,"4",28,"4",50,1,326,15.5,21,3,7,0,0,5,"",4,1,2,1,4,3,1,7,1,1,"High"
1.01485,26,"5",28,"4",50,1,57,15,3.8,1,5,0,0,5,"",2,1,2,1,4,3,1,7,1,1,"High"
1.01486,27,"6",28,"4",10,1,51,13,3.9,1,3,0,0,5,"",1,1,2,1,4,3,1,7,1,1,"Low"
1.01487,28,"7",28,"4",20,1,221,13,17,3,9,0,0,5,"",4,1,2,1,4,3,1,7,1,1,"Low"
1.01488,29,"8",28,"4",30,1,156,13,12,1,6,0,0,5,"",3,1,2,1,4,3,1,7,1,1,"Low"
1.01489,30,"9",28,"4",40,1,97,12,8.1,1,2,0,0,5,"",2,1,2,1,4,3,1,7,1,1,"Low"
1.0149,31,"10",28,"4",70,1,188,12,15.7,3,8,0,0,5,"",3,1,2,1,4,3,1,7,1,1,"High"
1.01491,32,"11",28,"4",50,1,97,12,8.1,1,5,0,0,5,"",2,1,2,1,4,3,1,7,1,1,"High"
1.01492,33,"1",28,"7",30,1,73,9,8.1,1,10,0,0,1,"",2,1,2,1,4,3,1,7,1,2,"Low"
1.01493,34,"2",28,"7",50,1,113,9,12.5,3,16,0,0,2,"",2,1,2,1,4,3,1,7,1,2,"High"
1.01494,35,"3",28,"7",40,1,415,25,16.6,3,12,10,0,2,"",4,1,2,1,4,3,1,7,1,2,"Low"
1.01495,36,"4",28,"7",30,1,93,24.5,3.8,1,18,0,0,5,"",2,1,2,1,4,3,1,7,1,2,"Low"
1.01496,37,"5",28,"7",40,1,453,36.5,12.4,3,13,0,0,1,"",4,1,2,1,4,3,1,7,1,2,"Low"
1.01497,38,"6",28,"7",20,1,64,16,4,1,11,0,0,5,"",2,1,2,1,4,3,1,7,1,2,"Low"
1.01498,39,"7",28,"7",30,1,264,16,16.5,3,11,17,0,5,"",4,1,2,1,4,3,1,7,1,2,"Low"
1.01499,40,"8",28,"7",40,1,49,13,3.8,1,14,0,0,5,"",1,1,2,1,4,3,1,7,1,2,"Low"
1.015,41,"9",28,"7",60,1,159,13,12.2,1,14,0,0,2,"",3,1,2,1,4,3,1,7,1,2,"High"
1.01501,42,"1",28,"11",63.63636364,1,119,9.7,12.3,1,10,0,0,11,"",2,1,2,1,4,3,1,7,1,2,"High"
1.01502,43,"2",28,"11",27.27272727,1,111,9.4,11.8,3,16,0,0,11,"",2,1,2,1,4,3,1,7,1,2,"Low"
1.01503,44,"3",28,"11",36.36363636,1,22,2.7,8,1,13,0,0,11,"",1,1,2,1,4,3,1,7,1,2,"Low"
1.01504,45,"4",28,"11",36.36363636,1,122,15.2,8,3,10,0,0,11,"",3,1,2,1,4,3,1,7,1,2,"Low"
1.01505,46,"5",28,"11",27.27272727,1,175,15.2,11.5,3,16,0,0,11,"",3,1,2,1,4,3,1,7,1,2,"Low"
1.01506,47,"6",28,"11",36.36363636,1,68,15,4.5,1,16,0,0,11,"",2,1,2,1,4,3,1,7,1,2,"Low"
1.01507,48,"7",28,"11",27.27272727,1,55,7,7.8,1,13,0,0,11,"",1,1,2,1,4,3,1,7,1,2,"Low"
1.01508,49,"8",28,"11",36.36363636,1,55,7,7.8,1,15,0,0,11,"",1,1,2,1,4,3,1,7,1,2,"Low"
1.01509,50,"9",28,"11",36.36363636,1,61,7.8,7.8,1,15,0,0,11,"",2,1,2,1,4,3,1,7,1,2,"Low"
1.0151,51,"10",28,"11",45.45454545,1,185,7.5,24.6,3,18,12,0,3,"",3,1,2,1,4,3,1,7,1,2,"Low"
1.01511,52,"11",28,"11",27.27272727,1,121,15.5,7.8,3,14,0,0,4,"",3,1,2,1,4,3,1,7,1,2,"Low"
1.01512,53,"12",28,"11",72.72727273,1,69,8.4,8.2,3,11,0,0,4,"",2,1,2,1,4,3,1,7,1,2,"High"
1.01513,54,"13",28,"11",45.45454545,1,66,8,8.2,3,11,0,0,4,"",2,1,2,1,4,3,1,7,1,2,"Low"
1.01514,55,"14",28,"11",27.27272727,1,69,17.2,4,3,11,0,0,4,"",2,1,2,1,4,3,1,7,1,2,"Low"
1.01515,56,"15",28,"11",36.36363636,1,91,8,11.4,3,17,0,0,4,"",2,1,2,1,4,3,1,7,1,2,"Low"
1.01516,57,"16",28,"11",63.63636364,1,160,8.3,19.3,3,14,16,0,3,"",3,1,2,1,4,3,1,7,1,2,"High"
1.01517,58,"1",28,"12",63.63636364,1,44,6,7.4,1,1,0,0,8,"",1,1,2,1,4,3,1,7,1,1,"High"
1.01518,59,"2",28,"12",36.36363636,1,56,7.5,7.4,3,1,0,0,8,"",1,1,2,1,4,3,1,7,1,1,"Low"
1.01519,60,"3",28,"12",36.36363636,1,178,14.2,12.5,3,7,0,0,8,"",3,1,2,1,4,3,1,7,1,1,"Low"
1.0152,61,"4",28,"12",72.72727273,1,173,14.2,12.2,3,4,0,0,8,"",3,1,2,1,4,3,1,7,1,1,"High"
1.01521,62,"5",28,"12",27.27272727,1,177,14.5,12.2,3,3,0,0,8,"",3,1,2,1,4,3,1,7,1,1,"Low"
1.01522,63,"6",28,"12",27.27272727,1,85,10.3,8.3,1,9,0,0,5,"",2,1,2,1,4,3,1,7,1,1,"Low"
1.01523,64,"7",28,"12",45.45454545,1,122,10,12.2,3,6,0,0,8,"",3,1,2,1,4,3,1,7,1,1,"Low"
1.01524,65,"8",28,"12",27.27272727,1,104,8.5,12.2,3,3,0,0,8,"",2,1,2,1,4,3,1,7,1,1,"Low"
1.01525,66,"9",28,"12",45.45454545,1,51,13,3.9,3,9,0,0,8,"",1,1,2,1,4,3,1,7,1,1,"Low"
1.01526,67,"10",28,"12",36.36363636,1,246,14.9,16.5,3,6,0,0,1,"",4,1,2,1,4,3,1,7,1,1,"Low"
1.01527,68,"11",28,"12",27.27272727,1,190,11.5,16.5,3,2,0,0,8,"",3,1,2,1,4,3,1,7,1,1,"Low"
1.01528,69,"12",28,"12",45.45454545,1,42,10,4.2,1,8,0,0,5,"",1,1,2,1,4,3,1,7,1,1,"Low"
1.01529,70,"13",28,"12",36.36363636,2,120,10,12,3,5,0,18,0,"AYURWIN NUTRIGAIN",2,1,2,1,4,3,1,7,2,1,"Low"
1.0153,71,"1",28,"13",72.72727273,1,192,12,16,3,10,0,0,0,"",3,1,2,1,4,3,1,7,1,2,"High"
1.01531,72,"2",28,"13",27.27272727,1,248,15,16.5,1,13,0,0,0,"",4,1,2,1,4,3,1,7,1,2,"Low"
1.01532,73,"3",28,"13",54.54545455,1,184,11.5,16,3,12,0,0,0,"",3,1,2,1,4,3,1,7,1,2,"High"
1.01533,74,"4",28,"13",27.27272727,1,102,8.6,11.9,3,18,0,0,0,"",2,1,2,1,4,3,1,7,1,2,"Low"
1.01534,75,"5",28,"13",36.36363636,1,32,8.5,3.8,1,15,0,0,0,"",1,1,2,1,4,3,1,7,1,2,"Low"
1.01535,76,"6",28,"13",9.090909091,1,66,8.2,8,1,11,0,0,0,"",2,1,2,1,4,3,1,7,1,2,"Low"
1.01536,77,"7",28,"13",18.18181818,1,200,8.2,24.4,1,18,15,0,0,"",3,1,2,1,4,3,1,7,1,2,"Low"
1.01537,78,"8",28,"13",63.63636364,1,94,11.8,8,3,11,0,0,0,"",2,1,2,1,4,3,1,7,1,2,"High"
1.01538,79,"9",28,"13",54.54545455,1,43,12,3.6,1,11,0,0,0,"",1,1,2,1,4,3,1,7,1,2,"High"
1.01539,80,"10",28,"13",72.72727273,2,240,12,20,3,17,14,4,0,"NAAPTOL",4,1,2,1,4,3,1,7,2,2,"High"
1.0154,81,"1",28,"16",81.81818182,1,98,12.2,8,1,1,0,0,5,"",2,1,2,1,4,3,1,7,1,1,"High"
1.01541,82,"2",28,"16",72.72727273,1,161,12.2,13.2,3,7,0,0,5,"",3,1,2,1,4,3,1,7,1,1,"High"
1.01542,83,"3",28,"16",81.81818182,1,144,12.2,11.8,1,4,0,0,5,"",3,1,2,1,4,3,1,7,1,1,"High"
1.01543,84,"4",28,"16",81.81818182,1,141,11.3,12.5,1,1,0,0,5,"",3,1,2,1,4,3,1,7,1,1,"High"
1.01544,85,"5",28,"16",72.72727273,1,107,11.3,9.5,3,9,0,0,2,"",2,1,2,1,4,3,1,7,1,1,"High"
